"Id","Lon","Lat"
"Eurypyga helias",-64.861135,7.25137
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-85.02485,13.72325
"Eurypyga helias",-76.495228,0.492673
"Eurypyga helias",-67.58333,8.566667
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-56.594948,-17.331064
"Eurypyga helias",-56.675203,-16.504431
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-66.379977,4.998369
"Eurypyga helias",-55.786518,-19.25696
"Eurypyga helias",-55.98791,-9.246241
"Eurypyga helias",-67.58333,8.566667
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-85.01692,13.69895
"Eurypyga helias",-67.58333,8.566667
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-84.046287,10.43765
"Eurypyga helias",-84.011228,10.430164
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-70.654364,-12.454261
"Eurypyga helias",-70.654364,-12.454261
"Eurypyga helias",-70.654364,-12.454261
"Eurypyga helias",-82.537579,8.68616
"Eurypyga helias",-82.537579,8.68616
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.937201,-9.610792
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-83.91793,10.24816
"Eurypyga helias",-61.180138,-14.636609
"Eurypyga helias",-64.70413,-15.04927
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-55.961351,-1.646864
"Eurypyga helias",-56.711769,-16.51224
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-73.323097,-3.027041
"Eurypyga helias",-84.006499,10.431646
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-66.098428,-13.763229
"Eurypyga helias",-56.675203,-16.504431
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-80.124908,8.622712
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.001787,10.455275
"Eurypyga helias",-56.756212,-16.526732
"Eurypyga helias",-70.7064,-12.35545
"Eurypyga helias",-69.391264,-12.172919
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-75.814685,-5.43845
"Eurypyga helias",-69.391264,-12.172919
"Eurypyga helias",-69.391264,-12.172919
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-61.403274,6.010825
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.715475,-12.404724
"Eurypyga helias",-57.995882,-2.695291
"Eurypyga helias",-83.918638,10.247994
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-56.086604,-9.877881
"Eurypyga helias",-76.976279,-6.075385
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-55.913938,-9.566694
"Eurypyga helias",-50.000496,-9.417565
"Eurypyga helias",-57.995882,-2.695291
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-73.43708,-4.036964
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-64.785231,-7.196561
"Eurypyga helias",-70.80802,-12.27625
"Eurypyga helias",-85.233709,12.973254
"Eurypyga helias",-71.240158,-12.632298
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-72.715201,2.51011
"Eurypyga helias",-72.714123,2.540201
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-61.816775,-4.31373
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-69.081109,-12.607757
"Eurypyga helias",-50.036545,-9.979333
"Eurypyga helias",-64.785106,-7.196493
"Eurypyga helias",-76.968699,-6.075428
"Eurypyga helias",-69.469149,-12.851636
"Eurypyga helias",-50.000496,-9.417565
"Eurypyga helias",-49.961185,-9.307492
"Eurypyga helias",-50.000496,-9.417565
"Eurypyga helias",-69.993725,-4.153002
"Eurypyga helias",-49.961185,-9.307492
"Eurypyga helias",-75.623432,1.705
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-58.68536,4.671558
"Eurypyga helias",-76.439451,-0.523497
"Eurypyga helias",-68.77207,8.66482
"Eurypyga helias",-83.971816,10.352141
"Eurypyga helias",-83.971816,10.352141
"Eurypyga helias",-76.463906,1.057486
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.463906,1.057486
"Eurypyga helias",-79.659459,9.080125
"Eurypyga helias",-63.006785,-7.486474
"Eurypyga helias",-63.006785,-7.486474
"Eurypyga helias",-63.006785,-7.486474
"Eurypyga helias",-63.006785,-7.486474
"Eurypyga helias",-86.932154,15.692572
"Eurypyga helias",-63.911748,-8.314105
"Eurypyga helias",-71.36048,6.012357
"Eurypyga helias",-69.368041,-12.677018
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-69.499207,-12.873429
"Eurypyga helias",-69.039202,-12.606668
"Eurypyga helias",-69.039202,-12.606668
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-49.614837,-10.79208
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-61.642891,8.044884
"Eurypyga helias",-69.032445,-12.60614
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-71.40837,-11.885793
"Eurypyga helias",-73.60136,-3.931801
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-55.93222,-9.614595
"Eurypyga helias",-55.913018,-9.558552
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-71.308643,5.994093
"Eurypyga helias",-71.603472,5.406244
"Eurypyga helias",-71.594888,5.395819
"Eurypyga helias",-75.660232,1.495368
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-85.014846,13.710468
"Eurypyga helias",-85.014846,13.710468
"Eurypyga helias",-85.014846,13.710468
"Eurypyga helias",-73.507698,4.285024
"Eurypyga helias",-73.507698,4.285024
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-76.437882,1.038578
"Eurypyga helias",-83.890829,10.315273
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-55.931365,-9.59752
"Eurypyga helias",-80.119343,8.665203
"Eurypyga helias",-80.139502,8.624251
"Eurypyga helias",-70.7017,-12.39647
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-67.568021,8.502794
"Eurypyga helias",-69.409645,-12.875085
"Eurypyga helias",-83.890773,10.31823
"Eurypyga helias",-76.332399,5.30985
"Eurypyga helias",-80.139806,8.62124
"Eurypyga helias",-73.527117,-4.582671
"Eurypyga helias",-83.915269,10.359882
"Eurypyga helias",-72.250925,-3.622862
"Eurypyga helias",-84.029735,10.436435
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-85.01692,13.69895
"Eurypyga helias",-50.024229,-9.981858
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-69.022124,8.94483
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.022124,8.94483
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-67.573932,8.564238
"Eurypyga helias",-80.137539,8.606821
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-59.393012,3.561609
"Eurypyga helias",-59.393012,3.561609
"Eurypyga helias",-59.060783,4.149543
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-84.371893,10.425827
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-83.971816,10.352141
"Eurypyga helias",-70.194676,1.267779
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-83.5489,10.103974
"Eurypyga helias",-83.5489,10.103974
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-58.910065,4.245758
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-79.65317,9.073111
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-70.194676,1.267779
"Eurypyga helias",-71.381718,6.039131
"Eurypyga helias",-84.046287,10.43765
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-72.87089,-2.59358
"Eurypyga helias",-69.170669,-12.505734
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-76.994398,-0.478157
"Eurypyga helias",-73.322336,-3.828593
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-72.828927,10.052529
"Eurypyga helias",-72.828927,10.052529
"Eurypyga helias",-80.751829,7.331226
"Eurypyga helias",-79.691804,9.120097
"Eurypyga helias",-72.141781,5.269533
"Eurypyga helias",-72.141781,5.269533
"Eurypyga helias",-72.141781,5.269533
"Eurypyga helias",-72.141781,5.269533
"Eurypyga helias",-72.141781,5.269533
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-79.65317,9.073111
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-84.003417,10.431006
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-79.659459,9.080125
"Eurypyga helias",-70.068065,8.432091
"Eurypyga helias",-65.408663,-16.983549
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-79.732151,9.157609
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-49.856712,-10.734731
"Eurypyga helias",-84.374032,9.671466
"Eurypyga helias",-59.974383,-2.373933
"Eurypyga helias",-82.38281,8.654019
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-80.67406,7.34367
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-65.408663,-16.983549
"Eurypyga helias",-49.961185,-9.307492
"Eurypyga helias",-49.961185,-9.307492
"Eurypyga helias",-73.527117,-4.582671
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.007015,10.431629
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-73.775296,2.170654
"Eurypyga helias",-73.444439,-4.532777
"Eurypyga helias",-58.68536,4.671558
"Eurypyga helias",-68.262455,7.609697
"Eurypyga helias",-68.262455,7.609697
"Eurypyga helias",-59.123354,3.95939
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-68.262455,7.609697
"Eurypyga helias",-79.649527,9.061626
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-79.65317,9.073111
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-76.280336,-0.439735
"Eurypyga helias",-84.004978,10.431317
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-74.081969,-4.472637
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-60.052535,-1.987569
"Eurypyga helias",-84.1211,10.4516
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-58.68536,4.671558
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-76.20765,-0.646754
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-80.059738,8.669951
"Eurypyga helias",-84.738384,10.979968
"Eurypyga helias",-80.059738,8.669951
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-84.063811,10.450286
"Eurypyga helias",-56.124309,-15.769873
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-73.231516,-4.311835
"Eurypyga helias",-67.968678,9.193087
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-60.56488,-2.901896
"Eurypyga helias",-79.671018,9.504217
"Eurypyga helias",-83.87305,10.21323
"Eurypyga helias",-80.128763,8.618468
"Eurypyga helias",-70.7064,-12.35545
"Eurypyga helias",-67.864444,4.609167
"Eurypyga helias",-67.864444,4.609167
"Eurypyga helias",-72.609722,0.167222
"Eurypyga helias",-70.145556,-3.292778
"Eurypyga helias",-77.383333,6.066667
"Eurypyga helias",-56.745334,-16.503078
"Eurypyga helias",-66.379977,4.998369
"Eurypyga helias",-59.234841,-5.800302
"Eurypyga helias",-59.156391,-5.927442
"Eurypyga helias",-59.170982,-5.93691
"Eurypyga helias",-59.84076,-3.492743
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-84.069266,10.450369
"Eurypyga helias",-57.849625,-16.593425
"Eurypyga helias",-56.713838,-17.319238
"Eurypyga helias",-84.008915,10.450442
"Eurypyga helias",-69.355247,7.357269
"Eurypyga helias",-68.085022,8.933913
"Eurypyga helias",-56.721965,-17.260115
"Eurypyga helias",-56.626592,-16.266502
"Eurypyga helias",-74.367492,7.115169
"Eurypyga helias",-56.612265,-16.38212
"Eurypyga helias",-56.812015,-17.437832
"Eurypyga helias",-56.850273,-16.73845
"Eurypyga helias",-72.917,-3.258
"Eurypyga helias",-56.861317,-16.749535
"Eurypyga helias",-69.587402,7.726596
"Eurypyga helias",-72.636389,2.491111
"Eurypyga helias",-55.924529,-9.587061
"Eurypyga helias",-55.050983,-2.280772
"Eurypyga helias",-65.97084,-10.86552
"Eurypyga helias",-77.271111,6.092778
"Eurypyga helias",-69.336181,7.483938
"Eurypyga helias",-69.368945,7.419659
"Eurypyga helias",-68.666667,-9.066667
"Eurypyga helias",-70.997197,6.826113
"Eurypyga helias",-71.672417,6.818944
"Eurypyga helias",-83.506823,10.538193
"Eurypyga helias",-56.642246,-16.327635
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-60.878591,-2.639701
"Eurypyga helias",-82.491445,9.170399
"Eurypyga helias",-82.491445,9.170399
"Eurypyga helias",-69.293403,-12.83692
"Eurypyga helias",-69.127353,-12.915824
"Eurypyga helias",-69.409175,-12.875066
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-69.409175,-12.875066
"Eurypyga helias",-61.175952,-14.826083
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-69.299899,-12.802443
"Eurypyga helias",-69.299899,-12.802443
"Eurypyga helias",-63.64706,-18.120158
"Eurypyga helias",-63.64706,-18.120158
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-73.922217,3.792446
"Eurypyga helias",-69.330769,7.427496
"Eurypyga helias",-69.056582,-12.603737
"Eurypyga helias",-67.586528,8.503545
"Eurypyga helias",-79.7006,0.3592
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.001787,10.455275
"Eurypyga helias",-82.661358,9.624471
"Eurypyga helias",-59.807703,8.138781
"Eurypyga helias",-76.027794,-9.330077
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-57.771678,5.703021
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-69.902959,-12.051996
"Eurypyga helias",-69.902959,-12.051996
"Eurypyga helias",-71.596441,5.415901
"Eurypyga helias",-69.490918,-12.065027
"Eurypyga helias",-83.591872,10.211611
"Eurypyga helias",-76.149743,-0.637996
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-76.3308,-1.06721
"Eurypyga helias",-69.251343,-12.282958
"Eurypyga helias",-69.342173,-12.207594
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-82.146059,8.945596
"Eurypyga helias",-65.408663,-16.983549
"Eurypyga helias",-55.786518,-19.25696
"Eurypyga helias",-79.654969,9.080811
"Eurypyga helias",-71.920987,5.313307
"Eurypyga helias",-73.60136,-3.931801
"Eurypyga helias",-72.638393,2.49345
"Eurypyga helias",-72.640614,2.505897
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-71.39092,4.856996
"Eurypyga helias",-72.640614,2.505897
"Eurypyga helias",-72.63761,2.547216
"Eurypyga helias",-72.809358,2.188408
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-72.638393,2.49345
"Eurypyga helias",-69.580536,-13.077472
"Eurypyga helias",-70.70425,-12.444278
"Eurypyga helias",-76.346352,-6.455632
"Eurypyga helias",-83.96985,10.39437
"Eurypyga helias",-60.96215,-8.494205
"Eurypyga helias",-63.539273,-17.750486
"Eurypyga helias",-60.96215,-8.494205
"Eurypyga helias",-72.826331,4.111105
"Eurypyga helias",-69.361668,7.455411
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-72.826331,4.111105
"Eurypyga helias",-60.96215,-8.494205
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-64.72475,-3.341039
"Eurypyga helias",-68.937492,-12.530015
"Eurypyga helias",-69.585895,-1.31805
"Eurypyga helias",-73.3537,-10.72836
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-70.702906,-12.355031
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-67.586528,8.503545
"Eurypyga helias",-72.716103,-3.449749
"Eurypyga helias",-70.973654,6.294909
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-72.861328,-3.280372
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-55.928392,-9.584332
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-76.008187,-9.269905
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.373468,-0.498304
"Eurypyga helias",-76.008187,-9.269905
"Eurypyga helias",-79.139439,0.126108
"Eurypyga helias",-70.667539,-12.443217
"Eurypyga helias",-70.799332,-12.287005
"Eurypyga helias",-70.401077,-3.795058
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-68.838658,-14.073394
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-80.059738,8.669951
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-66.408362,-13.735216
"Eurypyga helias",-56.641345,-16.32953
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-56.641345,-16.32953
"Eurypyga helias",-68.080087,8.93711
"Eurypyga helias",-55.931108,-9.597261
"Eurypyga helias",-68.965301,7.761341
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.641345,-16.32953
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-70.705765,-12.355178
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-55.930055,-9.597038
"Eurypyga helias",-69.971065,-12.650137
"Eurypyga helias",-58.663216,4.611331
"Eurypyga helias",-73.277006,-3.717805
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-84.002323,10.434595
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-56.582956,-16.291624
"Eurypyga helias",-83.507815,10.096633
"Eurypyga helias",-72.638393,2.49345
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-84.127357,10.41326
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-83.507815,10.096633
"Eurypyga helias",-70.713458,7.052373
"Eurypyga helias",-71.38135,6.027128
"Eurypyga helias",-80.137539,8.606821
"Eurypyga helias",-56.877233,-16.758115
"Eurypyga helias",-80.137539,8.606821
"Eurypyga helias",-72.746444,-9.426455
"Eurypyga helias",-67.582767,8.572469
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-71.222563,-11.997766
"Eurypyga helias",-72.746444,-9.426455
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-72.849666,-3.442668
"Eurypyga helias",-70.799332,-12.287005
"Eurypyga helias",-55.919844,-9.585652
"Eurypyga helias",-70.167832,1.209865
"Eurypyga helias",-72.924843,-3.277333
"Eurypyga helias",-51.103045,2.939956
"Eurypyga helias",-80.139213,8.622138
"Eurypyga helias",-72.852552,-3.447929
"Eurypyga helias",-72.852552,-3.447929
"Eurypyga helias",-72.924843,-3.277333
"Eurypyga helias",-72.917451,-3.257883
"Eurypyga helias",-61.6333,8.05
"Eurypyga helias",-70.88187,-12.2753
"Eurypyga helias",-80.139127,8.62146
"Eurypyga helias",-56.675203,-16.504431
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-61.6333,8.05
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-65.51802,-17.10393
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-63.598351,-18.105188
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-63.09062,10.457259
"Eurypyga helias",-63.09062,10.457259
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-56.711769,-16.51224
"Eurypyga helias",-56.711769,-16.51224
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-56.857471,-16.748095
"Eurypyga helias",-69.32579,7.427156
"Eurypyga helias",-79.65317,9.073111
"Eurypyga helias",-79.545929,8.994999
"Eurypyga helias",-79.545929,8.994999
"Eurypyga helias",-79.65317,9.073111
"Eurypyga helias",-71.219,5.93525
"Eurypyga helias",-70.702906,-12.355031
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-84.191677,10.459823
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-71.219,5.93525
"Eurypyga helias",-71.219,5.93525
"Eurypyga helias",-83.999315,10.468814
"Eurypyga helias",-84.004828,10.434044
"Eurypyga helias",-70.702906,-12.355031
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-70.705765,-12.355178
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-84.004329,10.43144
"Eurypyga helias",-84.064186,10.449536
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-60.120121,-3.000743
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-70.704669,-12.426637
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-56.69135,-16.456923
"Eurypyga helias",-82.791048,9.643254
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-76.373374,-0.524607
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-56.929161,-17.11743
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-56.766744,-17.360797
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-56.752667,-16.59803
"Eurypyga helias",-70.704669,-12.426637
"Eurypyga helias",-68.082168,8.933617
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-79.728126,9.14091
"Eurypyga helias",-55.935712,-9.601807
"Eurypyga helias",-56.775112,-17.364524
"Eurypyga helias",-55.939326,-9.633216
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-56.620833,-16.378611
"Eurypyga helias",-56.735313,-16.620696
"Eurypyga helias",-55.936734,-9.598707
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-56.675203,-16.504431
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-56.844017,-16.784207
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-84.0677,10.4502
"Eurypyga helias",-71.240158,-12.632298
"Eurypyga helias",-55.863043,-16.345982
"Eurypyga helias",-86.729263,15.727709
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-60.798168,-2.521321
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-84.0128,10.4288
"Eurypyga helias",-84.136677,10.401631
"Eurypyga helias",-58.68477,4.672349
"Eurypyga helias",-76.731646,-1.104746
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-76.149341,-0.637584
"Eurypyga helias",-84.0677,10.4502
